citizen_race,use_of_force_by_citizen,agency,uof_uid,tracking_id,incident_year,incident_month,incident_day,citizen_uid,department_desc
black,pursuit only,louisiana-state-pd,de0d476be5193e8f39b22ba8a8795600,67d3a026ab3f6ab95a8a70e461dfd5b8,2022,1,20,b96947e744f6805927fe170fe8e76d91,troop i
white,,louisiana-state-pd,40ba4fdef607b4241e52a29c5dc0e7a4,4e8eef4384c96fdd7882a9ca194ff2a7,2022,2,25,1ed1b1f817801b32ddfd0b9025464d65,troop nola
white,,louisiana-state-pd,13decdb42881e5fabddf551b5cecdf03,4e8eef4384c96fdd7882a9ca194ff2a7,2022,2,25,8d08229dea3148dea4cd9eb3c348ae83,troop nola
white,,louisiana-state-pd,9754f16850bc7287ce445a686cd715f0,4e8eef4384c96fdd7882a9ca194ff2a7,2022,2,25,2866dfdece43f8f78a8d2f5d2037426c,troop nola
black,,louisiana-state-pd,30f4a6f7615ee9f0fb33a251d25c1ca0,a4b71f10207301d8bfd64fed833ed841,2022,7,16,879b39f5e3d0b221380cfb966e143e40,troop l
white,,louisiana-state-pd,829eab772032fb3c20d347ce14fa08f1,d110d51d0a8b87b624e0fd892a5928f7,2022,7,17,425b74f01aa41bd2254d69226cd7910c,troop l
black,pursuit only,louisiana-state-pd,b58e9acb29df8d9103a3c77a9e1581ff,0e0f6400acf59e771e325d5d9f0d9c62,2022,8,26,0a1ee4e3210ec9b77396ecb6edb03cb2,troop a
black,,louisiana-state-pd,e258d1d2c7b5eea495fccd4de099ba56,4369e3edb025ebd52596e510741a0747,2022,10,11,21a69bd0d34a376d0fbb1c5cccce07b4,troop a
black,,louisiana-state-pd,d48339477fd991946e443b9a6ae87a6f,3e33a32b1fa28a75f1ebd88c764675d6,2022,4,25,022a6b04624e46b0c46ea042a1e6d46d,troop a
black,,louisiana-state-pd,19acd442424422958f508dc779fefa84,3e33a32b1fa28a75f1ebd88c764675d6,2022,4,25,5535ecf66d85ae7037bab209c2b17c0a,troop a
black,pursuit only,louisiana-state-pd,57b9ae116868a7579cbda86a2f5e0fef,b5a520dd912bb10ed8a47dd7441ecb55,2022,10,25,9216c1db5fb8ca05d03ac04d85b22603,troop g
black,pursuit only,louisiana-state-pd,09dc8f943d36818264946974edaed885,7e1f4ce9e1c95b71aa4360231f5e1a36,2022,11,7,561729ddfc215b221394025846630494,troop g
white,pursuit only,louisiana-state-pd,09921e027cd7667eb39ccdcf65d76ef3,9b34fc79c0ff33e4312c5886b5498502,2022,2,27,1eb068acbf0147ec2bec1cd1da0c9674,troop b
white,pursuit only,louisiana-state-pd,4484696ddc7b2d587551c0386f31787f,9b34fc79c0ff33e4312c5886b5498502,2022,2,27,144053952fea78db8909b9c4fdb107b4,troop b
black,pursuit only,louisiana-state-pd,8252f7973da8fccdf809f4d258729725,ca27a8ce9b350ee4cc08404e21d094c4,2022,3,29,02f457d8136c8c033724bde8f7de12f9,troop a
black,pursuit only,louisiana-state-pd,607471e84eedc8a1c1e77fed89bc9a57,ca27a8ce9b350ee4cc08404e21d094c4,2022,3,29,c2c40e7f592fcb6a3a7d811f9a28bee7,troop a
white,pursuit only,louisiana-state-pd,87f1ef5fde2e3644df6dc2da195de61c,5fa325e97cf59ea014d5d6005f35b1fe,2022,9,13,2292a6a481308fd66dd98032901231ee,troop c
white,pursuit only,louisiana-state-pd,7cbcb4f4af59a9ff2a4fbe7934c4818b,5fa325e97cf59ea014d5d6005f35b1fe,2022,9,13,f2d0a0b99e30bcda8a894085dae5012f,troop c
black,pursuit only,louisiana-state-pd,a644c46022a14b4f0e95be15f0fb91fb,f5af12824e9ada94f4a4a2a0261f3553,2022,2,10,149edf19842ca0ebedc04868cb99eaf4,troop g
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,abeec702181c60aeae9f3d7747891419,77960a8fa12db1a30fdecd131fae5b94,2022,9,4,c3271d9ef35c91318d95cd302a29a86e,troop g
black,pursuit only,louisiana-state-pd,53a2c1a4255881423722ca8e54ac8285,98cdd6f0656aebd5e8ae318ec330e496,2022,11,26,2c2c55828b4441a179ff59a073ab7f3c,troop g
black,,louisiana-state-pd,0eb63771fe33c52420d85eb9ab17ed0b,126c25d9ae7c8c4fd63c012514f17c67,2022,9,2,373ad701dfbe089d430a928602e83db2,troop c
black,,louisiana-state-pd,53386a1ed4d39966c89fd69e41b7e93a,126c25d9ae7c8c4fd63c012514f17c67,2022,9,2,59543577999044bc56ca4ce3594516c4,troop c
black,pursuit only,louisiana-state-pd,474a76f115f5cd847b699e545d034ca8,8a3261bb03434320ab5e17d6ece8a435,2022,7,24,2c253f7bd9e4c15132fd7fee8a509658,troop g
white,pursuit only,louisiana-state-pd,da934e1ffac2fd72fa82f5081bd4ed7e,15d851342edc8ebf9c84f56102536ed9,2022,11,22,d53028cb0a38021e7ab3860bcc6a73da,troop g
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,15654ab69d635542e02412bcf0d11118,599ada8aabff5c0bbeea33cab3efa9ee,2022,1,27,b23c2d29759377d4f42a2ff72407a04d,troop g
hispanic,pursuit only,louisiana-state-pd,daee2b2f248671e86726fb0576583c4e,e0f1ad70df888468060df6c236c66ff4,2022,5,2,9b58152149142dbdfa6409c76c8720b4,troop g
white,pursuit only,louisiana-state-pd,79b2834cf2051f90264eeef712210828,ef323c0cb2b45c11f235d16a9180c263,2022,9,30,c874d46d019275add0c71abee8a30ab0,troop c
black,pursuit only,louisiana-state-pd,db2a3b7418314710a448e487c91eeb91,707b1df31fc8178a753ebfce72c5d56d,2022,11,24,51ba997236e57300ed5c5512520aa3df,troop b
,pursuit only,louisiana-state-pd,2c7c8a52200ea958aa5f993dece39be0,b71a3442ad3eb5768f3e390b4a13b362,2022,12,18,cf817e009c466045b95c976c7bc63b76,troop b
black,pursuit only,louisiana-state-pd,df100bd5fa1833a2ff51cf841e4d0798,1e39bddeae2f81c1384a6184727fda6d,2022,10,16,6dec7c1505ea563e9daebbe34859fe46,troop b
black,pursuit only,louisiana-state-pd,0300f08890742f15612899dd6e3a3ab3,1ece179a0cad10585465846826344d65,2022,11,12,a556df6c5331cc26ad7bbe0287b75ec5,troop c
,pursuit only,louisiana-state-pd,d15c971cdd4a6f6f8e308d7b6c3361f2,224fd43c04197967d83e24facd4b99e4,2022,4,4,e72291f9605337e1e7802110bc5a7b86,troop c
,pursuit only,louisiana-state-pd,afeaec97b50cb561343b9f79c32a2e2c,2f599035907b56bc342888960af86f52,2022,5,25,348e9443e6ecc868226d917ca97edceb,troop b
black,pursuit only,louisiana-state-pd,8eb4e723c8336232440e9ab0868f6c39,b0080efff20b8f62d63aee9edf85826e,2022,12,25,41c05a12e4dab1b4016fb49e81f2945c,troop b
black,pursuit only,louisiana-state-pd,b6ba2df89a49325644a0326cf4230fc3,4ad841af105a6a3a94155c7e1c9532d4,2022,1,13,37b0dd370bf73f46336b8c122c3129b4,troop b
black,,louisiana-state-pd,f91b6ac0b6d01bcb81766359d19c3320,8c6a101e2167e64797fcd04d20824b52,2022,3,3,d3e4275a2506b85e67a8504eb468eee8,troop d
white,"other use of hands, fists, feet, etc.",louisiana-state-pd,3a06d361ef4843d67d522341ede751ab,dcb2f5f566377b418238985176689efb,2022,11,29,ae8b2ce0d3a2d2e0f0317a00b88198a6,troop g
black,pursuit only,louisiana-state-pd,b43cd161e4de892826284006a3c7ae98,074805cbfc75e3cbf870c2cdd2eb5a47,2022,11,24,627c5d49cea79743972602abae79e59e,troop b
black,pursuit only,louisiana-state-pd,d59f121d0eb48a78c768fb90eb526799,76e098ea2bd8b3f469727dc3e2a0e6bf,2022,1,26,b866a0f88d46405b3e6d2632b5370a4d,troop f
black,pursuit only,louisiana-state-pd,cb68d1cb8d40e9c99c736e761d5ce108,76e098ea2bd8b3f469727dc3e2a0e6bf,2022,1,26,4d6c1c6fc8d4f9e6e2b149e8ee73566f,troop f
black,pursuit only,louisiana-state-pd,1da768d73653fd6a371a3eb5120ef266,76e098ea2bd8b3f469727dc3e2a0e6bf,2022,1,26,5aafaf9d7c7002e626a465549d5c7889,troop f
white,pursuit only,louisiana-state-pd,c5bb8059ac044947e8e3741d55aade28,2738fab41739566163328f6d780f9e23,2022,9,25,5fba8dc6eef87a1294f36e817a7ef1e4,troop a
black,pursuit only,louisiana-state-pd,b8b732ac358695ab82d131d29c474a62,0d786d3f2ce1602f1a8cd092f6a5654b,2022,8,12,50ed227f5d3b7c6be67f75fa7ee2c7b5,troop a
black,pursuit only,louisiana-state-pd,44823e6f883e31493633fce1703bf8d2,0d786d3f2ce1602f1a8cd092f6a5654b,2022,8,12,bb35b3246ad027b2f8a747c9f4785903,troop a
asian / pacific islander,pursuit only,louisiana-state-pd,49523bc992c25ce1cf1dfbcfe23ade34,5a76c56a52330558d6bee469b79eae70,2022,11,22,346bb8dd0cb218b1d065a0ea1b45f30f,troop l
black,pursuit only,louisiana-state-pd,104fb457b6e49d5c7b5a2b61b72c2686,42610e7f7ee8ca38150ad5819ba6ee32,2022,10,15,9d11e5865197120859e4df6fbcde044b,troop i
black,pursuit only,louisiana-state-pd,37778af0b99e032fd1ed60b58dd0cb63,3d0ea19684eee7d48ad50bdfd2431632,2022,8,13,10edd5fb03c135e48301e176ae5364d8,troop c
black,,louisiana-state-pd,03d26e98e67a6c374a3f9a26973ba318,f1e17a64d77367e791137a0e2d87689c,2022,10,24,eee1253114e5b92ede69931d165e625b,troop c
white,,louisiana-state-pd,917562ed2b1b8090ea6b984c38a47ce1,7d43593dfcb53899a2be811cc0db8703,2022,8,28,1f65c8d9c59e618c23f164e530501689,troop c
white,,louisiana-state-pd,581a5e3a9ebb8dce0f5959223bd35ce8,7d43593dfcb53899a2be811cc0db8703,2022,8,28,b31138bce5a673a48e8d7f0ee15e0ad5,troop c
,pursuit only,louisiana-state-pd,9e16d1718ba97e1f91f8b6c7d13a452f,8a83ab54bc69275cacf3568bf97cf2d3,2022,12,8,c13defb88007e7dcd22009a3642c1aea,troop e
black,pursuit only,louisiana-state-pd,5f458624efd46b47e046cf52877d9e90,a7e6bb3549c3757328fd6d38e8b780b6,2022,8,6,07e6e8574cb96a60590e4c3ed9ddd84d,troop a
white,pursuit only,louisiana-state-pd,817f744af80490f61ac1749654f1c3f1,48564f98930bcc5b4ea1cfc78c3d7a77,2022,7,24,6c46ecb9d3c25f77fa9023c84aea3c80,troop i
black,,louisiana-state-pd,b816245249973c889a499f591fa21add,dce293f435cc1d7c84a84a3560ec4a5d,2022,1,12,5677225fa08d3b02cb1a8f3964e78e62,troop b
black,pursuit only,louisiana-state-pd,3b904209ddf654707f209b371fdee23d,8839651d38f6293556329744c7e5f5d7,2022,2,8,92a911423b50d76465e552fa735ac210,troop b
black,pursuit only,louisiana-state-pd,dca1beae3a4a0384304a058cec227702,a22b33a21d692a2ae0db00990c6a0050,2022,3,22,f00afdab91f1e02a93805f845681bb00,troop b
,pursuit only,louisiana-state-pd,321d5f125a7dcf17e6449cb140319030,356ba05eaa86963df79207dcb665c761,2022,4,9,1a5bd120d0ea443e23b5c7ce0e73594c,troop b
black,pursuit only,louisiana-state-pd,6fc8625f06a4fca2f97e3eb693c61f35,ce6363d767c496991f2839d4225ac37e,2022,6,18,650ca3d16d2a79fa513a04e3e8fc8f36,troop b
asian / pacific islander,pursuit only,louisiana-state-pd,872998a4b08be3d730f224e3d797a595,937d29f56292c1d20ce8f3a420669fcf,2022,7,2,ea34975bcf4900ab418ac304dac9e65f,troop b
black,pursuit only,louisiana-state-pd,51526f7bb4876ecbe11faf526b3c6d77,af763b937c961661c774c74c4cf190ef,2022,8,4,dab565423f09b3a27ebe41ccef0ba957,troop b
,pursuit only,louisiana-state-pd,bc7baaea75758f3ce3f8bfe72192cb19,7170af6b02f817f63a212fb241c745c6,2022,8,28,d54e91c23e82622c96de239f32680b7f,troop b
black,pursuit only,louisiana-state-pd,e3ec7df3cdda59ad6ee7470b96cd79f2,b3fc76524455aec2430b0314ea580f35,2022,5,27,fd271aec46bfa6a188e9844602e94039,troop b
black,pursuit only,louisiana-state-pd,87038ead95b4f1727c5a68f666128242,d330f2eed6acf700dab2585beae7844a,2022,2,5,4f8d44660f24700f38460a4ec9cf4411,troop b
black,other dangerous weapon,louisiana-state-pd,721486edfc42823fb4b1bb0360f6c4b8,bf7f424a3d92079bb972a98f8d7b27d7,2022,9,16,2559a35a55fee83fc9012a80f72cfd87,troop f
black,other dangerous weapon,louisiana-state-pd,b685f04ef912a437be57e024aa94321c,bf7f424a3d92079bb972a98f8d7b27d7,2022,9,16,9e7ea868bf23ad4f2ae57ccfef804ea2,troop f
,other dangerous weapon,louisiana-state-pd,721486edfc42823fb4b1bb0360f6c4b8,bf7f424a3d92079bb972a98f8d7b27d7,2022,9,16,4d248fed887d11a97d6253b6202b8444,troop f
,other dangerous weapon,louisiana-state-pd,b685f04ef912a437be57e024aa94321c,bf7f424a3d92079bb972a98f8d7b27d7,2022,9,16,1bdd306042026e46599b37a116aa2e7c,troop f
white,pursuit only,louisiana-state-pd,8e55732370c17c307c41bc333ce199e4,1f7c8b906092933a2e547f2aefc67969,2022,9,22,564969718c97a5a3f8fd9e8c6c0feb9a,troop f
white,pursuit only,louisiana-state-pd,306886bd638ba9b82f08b1d9b61405e5,1f7c8b906092933a2e547f2aefc67969,2022,9,22,c9aa0e65a844fcbc096d95c186752a5a,troop f
black,,louisiana-state-pd,2b75981a59797794353d1ae77231e931,87f3c71b0f800b1eab8e5dd246f59e59,2022,7,7,181e07f3241d61f67f5d1fded0b8d8ef,troop b
black,pursuit only,louisiana-state-pd,621fbb7bbe6f3f41443e1b7d971e5f83,a8b0f4264f3d7ecedd20f5704445624a,2022,9,6,a0eae7ef8ab51ede2709d5379b1c84f8,troop b
black,pursuit only,louisiana-state-pd,f02d287cf4f4aea3c6cfe7b7f872aaa2,eb3832743032aeb64ca8b995e26a4e62,2022,6,19,759a44e60dcdf0bf6b8a20a2de1cb5e9,troop l
white,pursuit only,louisiana-state-pd,14a388526b7ba8314fd115ceccb7c318,5798580737510ba61a2b0ddcc0e970de,2022,10,3,6a4c2347e0db51bfb9a0a54fad9138ec,troop i
black,pursuit only,louisiana-state-pd,b4ebccd9135a5d689af90bb2ff388249,0cc6abcff307cfd36c4f6ca07e8a8f3e,2022,10,30,8eade9e08115b058edd3b73df80b5ca3,troop a
white,pursuit only,louisiana-state-pd,8ff8b0609ff2b7d339dbed96f7fc2283,f60d382c542ba1f56d94487b8bf12bff,2022,10,24,15e0104c42cc32e0c3efe26cd67d79f1,troop a
white,pursuit only,louisiana-state-pd,733eb0040f00fe05652d64d61e0895ff,f60d382c542ba1f56d94487b8bf12bff,2022,10,24,4d9c20113c79185da891eac7094c6a5e,troop a
white,pursuit only,louisiana-state-pd,9102e9cc4cdd3227294ff889e506e94d,14300a6c09ef1886754b4bffa5a70614,2022,9,3,9ab1d400c77fa5bd65ae5d0934a6bfd7,troop a
white,pursuit only,louisiana-state-pd,a10d5f069fd04e6856c44c520ec46488,14300a6c09ef1886754b4bffa5a70614,2022,9,3,7c9fe38ba88ccdb07e61df4bff3050ba,troop a
white,pursuit only,louisiana-state-pd,6684a4fa5fcd63bcbbfcde545c7bbe73,14300a6c09ef1886754b4bffa5a70614,2022,9,3,6c97ec8bb40b1124048f9997b8dcf1d1,troop a
black,pursuit only,louisiana-state-pd,7cff38b193586bc0369039f832645d97,df8a9751d1cf13392c3ac2a37a8962db,2022,11,3,130db1b651b85c7ff5e0c6b510e0fb3e,troop a
black,pursuit only,louisiana-state-pd,5f0b3f51aac89ecb1d808da345c9bf6d,df8a9751d1cf13392c3ac2a37a8962db,2022,11,3,ca148dddb66ea9cb76d89c23f353ace6,troop a
hispanic,pursuit only,louisiana-state-pd,fe7e2f9d58f57b3c752a1d6856c572fc,f33825a0ae8125f24583460c1d9b82ef,2022,11,14,cbcfc17063a34238348e438efeb9f8da,troop b
hispanic,pursuit only,louisiana-state-pd,68842085510d7d82fb9f96c64cdbfe25,f33825a0ae8125f24583460c1d9b82ef,2022,11,14,0bf42907fa3536626fe372f3317ed518,troop b
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,6daaf6c9befb77fd68d8a04f0b3fb426,de7a42d714f1777f9fde2165b7de0f98,2022,1,2,cde86672bccf9ad0895e611eadb9a6b0,troop a
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,fc54cf5cdecd533d9451251cb2ac3b71,de7a42d714f1777f9fde2165b7de0f98,2022,1,2,1a8e67fca3f35ea4672ca75eb10238ec,troop a
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,e6b5060a1074241061b99a70f9f525f4,de7a42d714f1777f9fde2165b7de0f98,2022,1,2,10f8623704c5600cd8376d97f350443c,troop a
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,c22aba59a4a4570993f7ae9f835ad323,de7a42d714f1777f9fde2165b7de0f98,2022,1,2,8537303b01d9ab0cdd1cef816d975e44,troop a
white,pursuit only,louisiana-state-pd,568880dbfd1fcc86c414782ba9ba79dd,90048f8af99978b5ff2c2ccf4c9744bb,2022,5,6,8b68b9d2b6c6999302f95cbb23a344ca,troop c
,pursuit only,louisiana-state-pd,2e6831ac13c10fd26954a7c4e24ce4d9,b6575ff7eb1b1b7e987632026b62c0b6,2022,9,4,e90296fe900a71144d544d0a53f6013c,troop c
black,pursuit only,louisiana-state-pd,133997f050b7def092973e99598be128,d9db9dd2cc332ae29fb1dd4096988fa6,2022,2,1,150a661a1251c59e8e21ccd014a0934f,troop a
black,pursuit only,louisiana-state-pd,fcf60f29b4d97a7325c4bb8b0fba73b9,c82cb10ff7e3952f46dd4817a617c8bd,2022,11,18,878ead86b8f38435bf9b45b3ef371397,troop a
black,pursuit only,louisiana-state-pd,beea9dfca069f3248afd78dbd0772005,ed3246af079f03eeace52755973ad1ad,2022,8,6,28e3ed6e89595447934ad65deb86cdd5,troop a
,pursuit only,louisiana-state-pd,e3fc2c01f66ab364a925456d567af2df,9ee1991804786299a81ac49baad1a6b8,2022,9,24,1e567aeed1ff1e4da6e6ca7f9ad82a1d,troop a
black,pursuit only,louisiana-state-pd,e725a6fdb57aba848258977b1d08ea40,0c3cbb533cbd896e324132a09a6d3ea7,2022,8,30,9003d84aa90301f96623d61da960df24,troop a
black,pursuit only,louisiana-state-pd,2b228e88e7b8881accb89095737bb74d,0c3cbb533cbd896e324132a09a6d3ea7,2022,8,30,571196fb50ef7c622fbd1fa037e9d25c,troop a
white,,louisiana-state-pd,e482a65ed8d41012398f4213cf35c5cc,4e8ed771f5a8b2e7670771285f9459e8,2022,5,15,8016b190e10c9510a69d280cc0360604,troop a
white,,louisiana-state-pd,e356dee0bd9fb5d4ed5f2af3a74d86ba,4e8ed771f5a8b2e7670771285f9459e8,2022,5,15,4a955f715ffc5de9ce5fedc83297ab3c,troop a
white,pursuit only,louisiana-state-pd,eb7f44e5274aad963587d727b1b14114,e3d50afe65c763aa3b823a601c48b01a,2022,9,7,c676262c2ff7439e7502c4795fd1edb3,troop a
,pursuit only,louisiana-state-pd,b13c7dbead47eb0ab01cf9bf8d87a074,64db240621099f431cdc3fd43765f61a,2022,1,3,9d36f34bc6c8514a2eb7ef627af74628,troop b
hispanic,pursuit only,louisiana-state-pd,d3994a08c13bee53c9d58c4643863118,9113477545541d4f0813b8b5c864297d,2022,2,16,2007a80a4eeacaaa3b3d09928fd07a8c,troop b
white,pursuit only,louisiana-state-pd,4066b6a789e8a8a3da95e3da5a7ba4a4,e06c0b6ef4528fbc2a3ea861ea04288a,2022,1,28,b39c0b1abf36b2f9eb395341c26758e8,troop b
,pursuit only,louisiana-state-pd,83973db0887df8f36d774734744f229d,7064012611e172075aac39b5879a0f3d,2022,5,20,ac8b4e85211f731e84c160e893dedd3d,troop b
black,pursuit only,louisiana-state-pd,ec4675c792a5441ff6c60bdb1b1cc885,70b58cc6f01ade80d80c30e31a924f43,2022,6,13,25669a92f1fbf572983127a7d9eb82b2,troop b
black,,louisiana-state-pd,d8922293c7f6c7b1082340a01e07adea,56ad5362b5f633ea63cf5fb3ba673798,2022,3,20,544a72d6c4c9ddf6c195427a6dddeff4,troop b
black,,louisiana-state-pd,ee81011190831a294b8e0b5112a8391e,56ad5362b5f633ea63cf5fb3ba673798,2022,3,20,7064d7879db248f814217e22714c58c7,troop b
black,pursuit only,louisiana-state-pd,44295dd7db92a1d34baa6ff857ecd938,cc6dc4f0baa1d0cdfa194c61e06c9351,2022,11,9,b0d808e98eac7367179c1c6dd1ff4de1,troop b
black,pursuit only,louisiana-state-pd,9844c9396bc5bfcf1f216e1c9966690d,d5a891d5ce8234632b646e55ad72591f,2022,2,28,71cddf7ee7c4358f2e7c532e845cf972,troop l
asian / pacific islander,pursuit only,louisiana-state-pd,54e779b24f3731ff3c13b0fde847fe36,513e4a92bfaa4bc40f94bc9e6a87bd8b,2022,5,28,92f84b83680a993aa355812a4c70e4e8,troop d
,pursuit only,louisiana-state-pd,afdd958b629b96e83d9bb38920d0f6df,4b3f2ab0355be3023e2add3a609eb672,2022,11,18,28b0b155ba77f83f4fbb3c3e7c171044,troop b
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,64dab5f0b7b966f058bb405f825fbdf6,f679edef7e46ea2ca9ae3291bc81c4be,2022,6,23,e9e8bfaec5d516da34304693f285bfc5,troop b
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,ede5b0eb21de6b259c740a94185f9545,f679edef7e46ea2ca9ae3291bc81c4be,2022,6,23,ee8ea8e4e7633499d074333ed0d851ed,troop b
black,,louisiana-state-pd,a86a0559ed733192d3b78e06e3ea7734,bbbe9b6ea96c61db0fb8b4589fd16210,2022,6,14,491931705d1dfd8858bcc039f867ce5a,troop e
black,pursuit only,louisiana-state-pd,f0be90398236aa3a1b9e8cadcc6a266e,c8067e5e9c5d0bf8e9e8781511f56faf,2022,1,24,9d8b8e70cd9778198126a009462294fb,troop l
black,pursuit only,louisiana-state-pd,da74c3aa7f85b67efa3a0a50f028a4fe,8e15b8d7cf6029fce4942cf5f2775d6d,2022,6,13,029cf505b129a56361780804020f0c79,troop l
black,pursuit only,louisiana-state-pd,dd3166ad79a56ce4ae94b8ecec75a913,961521dfafef0a04834cf968510ce37b,2022,7,29,bdf9de8cff69934a32dd1ee7c0240bd1,troop l
black,pursuit only,louisiana-state-pd,d590c899a8a531f9823282eeaae94444,360b23e14b140fc1047ce74def96904e,2022,8,30,b18dcaad952d9ccec10fb88601a52e66,troop c
black,pursuit only,louisiana-state-pd,145c08aae35aaa2af845605f67bacf5c,7f17d933c80c67446ce5b80c1e8ef48b,2022,1,23,8a8c35b5c13027361debd7f7a5f1fe4b,troop a
hispanic,,louisiana-state-pd,432e1a920fd245f2606781fe8c077ebf,28da1cb627a2b063f0a7db86e7cd950f,2022,8,20,ff5bd0a983f09714246ab9ed26fa62e3,troop a
white,,louisiana-state-pd,51a7498d528b856ec15955336bcb8186,7f7a99b9be4236a599483d0d17960f48,2022,8,21,a5aa4a43b15cd8217faad4708c8ed597,troop a
,pursuit only,louisiana-state-pd,0e89d9ede573d9809940bb5b2067ad3a,d9ac52891ccb3d54e8abed94d53a7c71,2022,2,7,8a41f3174fadc57a26eeeb5865e085ab,troop b
black,pursuit only,louisiana-state-pd,11cafef7bf26e701c677b37c1ef4c44c,623d4f964da4bf250629f05af9dc36b7,2022,6,30,456408c5347841f8fbf7ee97feebc090,troop a
,pursuit only,louisiana-state-pd,2248bcd7c8edaa7b84cda58f63a5362d,a00a4d070e080e8c8d3034c7f63a19bb,2022,8,3,93dee74c191dd23d09832157f83ef960,troop a
black,pursuit only,louisiana-state-pd,6c90c29d74a63b991ef77f103bea6ce8,22ddbf0b0a56dc451a93aff7c7d5a6f3,2022,9,5,09e011015786d7e83f3f1a8f064fe912,troop a
black,,louisiana-state-pd,db1204cf4a296e400a470bd897b4d922,798244c8ca197fa7f38d6ef55582b28b,2022,7,6,a273bc6f83514a7a44bc57ee023a0e15,troop b
,pursuit only,louisiana-state-pd,33766740780065f502ffd4e0190f8029,c00c02fd66c08e99e5704be245794c8c,2022,6,18,c57555c5fd1a24934569f39a6e4304c3,troop nola
black,,louisiana-state-pd,a9d0acb08499a4d690e47fcbd21b249a,f3ea9cab2a5cbc6ffc4c21d6cd54de5d,2022,6,23,f5af2fc92a4e5c77de289ed2f20aafb1,troop b
white,pursuit only,louisiana-state-pd,9c1189e4fe1d631fa0f868f20ef526c7,cb5c9f5843709db3992cb2a95a5b1860,2022,8,7,834cdd070642bf9c95682153703ccb54,troop b
black,pursuit only,louisiana-state-pd,40c6f70be0b350f9301bfd25d683cad6,0fb87590cf2ecc1b20799951d7030963,2022,11,2,c9b1f954ca822642df5adf247f69c825,troop b
black,pursuit only,louisiana-state-pd,ce2383c3230790a5f6f790e6194daab1,3c7650be20b635b0bb35a807b51ca3f0,2022,12,1,336a1749cc5df0a26c10dd067d8b762c,troop b
,pursuit only,louisiana-state-pd,aed02cd65ceb09da0f72e0f4c17b982d,943f3fd70e38e48a3d2e16bc85b5c0bb,2022,12,8,e44484f26389f4aec933092a77f16d26,troop c
white,,louisiana-state-pd,1adefc78dc8c8d23cb8c8834d4314557,4e45b9f0e4037863b4314b45d99f5d01,2022,9,25,c8391fceb80525b1b7feea17905a3bfb,troop l
black,pursuit only,louisiana-state-pd,182922572b20564a8807c7823c50b5b6,bf1973cea0015aeb5233a9d8e6df46f4,2022,9,19,5fefb9edfc6f47d69af66b640918bb34,troop a
black,pursuit only,louisiana-state-pd,9b738c3864cecd31bd2b94701ec90f04,a7894b3fc94a0e725919a5e69558474a,2022,9,12,5ea743cbff47a3cee1459694b36ac034,troop i
white,,louisiana-state-pd,bb4313fb01fc246e595bbaa9e4071145,6be8473acdd8ba0c2000ab63e4c049fc,2022,8,25,d03429c529287a7e77016c0984cec6b2,troop f
white,,louisiana-state-pd,e7c3af15174d42f67dac6688c6e2e4ae,cba557333065e35f9dfa190a0ae21062,2022,12,31,319717fa55350010ca3071b3adda4d61,troop a
black,pursuit only,louisiana-state-pd,dabe35c15b1d9bcc8cf88a226fc701bb,277164ad1eff96500d95a549f159feab,2022,8,22,d4b1499c5c9985ae2c21c437c44c8485,troop i
black,pursuit only,louisiana-state-pd,49ae44f611455bc261e630d9253084b1,ad2a3cbd9bf89ef9c1133704b0b86343,2022,9,7,a4a4ff77a75367c99fe60caa5e682fc3,troop l
white,,louisiana-state-pd,9cba87ba1704e4901316e1d321d84e03,2d9f5f40a07c0446f8267fe564a64a75,2022,9,8,edb19fc9b1d75d01e0b4b1e15daf5fc0,troop f
white,,louisiana-state-pd,291dfc8b3a85f100cfa6c90879411262,2d9f5f40a07c0446f8267fe564a64a75,2022,9,8,4061336795b5dc502e914193557d6bd6,troop f
black,pursuit only,louisiana-state-pd,842048970904729fa76fa6eed7b737aa,13ea1a34e0b8a8923ed57bb442b594bc,2022,10,9,9ffb67a7c04e75fbfc4ad5f28619b25f,troop b
white,,louisiana-state-pd,d8fab97fa14d68169bb66b3555d285d1,0b774281b378fc0e144bed48934e2681,2022,11,6,d95c3b9223d666c05f371129356ae265,troop b
black,pursuit only,louisiana-state-pd,c9092bdba9de71edfb8edc9202c37705,3fffceedc2ed8e4f4d8d3c4cac3a7b70,2022,6,15,fb6c57a2dd7163d93e62b1a4bc9afe3e,troop f
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,3be42e37f76333fde984279acd9d0d70,de3bc77213ffc47ad992357d32261d6d,2022,7,20,5a4bb4975dc1dfa61cda73e23ce65d48,troop f
